system:index,air_temp,elevation,lat,lng,lst,lulc,year,.geo
1338,25.1715757309031,75,25.363304262736243,82.91290742838389,26.663296460000026,1,1996,"{""type"":""Point"",""coordinates"":[82.91290742838389,25.363304262736243]}"
1339,25.19965547012947,82,25.381868917718364,83.01861937981663,17.503002860000038,1,1996,"{""type"":""Point"",""coordinates"":[83.01861937981663,25.381868917718364]}"
1340,25.24328663272945,86,25.282567799284845,82.85430206977203,24.13054364000004,1,1996,"{""type"":""Point"",""coordinates"":[82.85430206977203,25.282567799284845]}"
1341,25.24328663272945,80,25.299316964739102,82.94671887087574,26.15401148000001,2,1996,"{""type"":""Point"",""coordinates"":[82.94671887087574,25.299316964739102]}"
1342,25.411672539906988,82,25.230426080038647,82.92310537738445,25.699414820000015,1,1996,"{""type"":""Point"",""coordinates"":[82.92310537738445,25.230426080038647]}"
1343,25.144378019359067,85,25.49945952025644,82.73044056823602,18.671965699999987,1,1996,"{""type"":""Point"",""coordinates"":[82.73044056823602,25.49945952025644]}"
1344,25.19965547012947,79,25.40911218509398,82.98859062689895,22.85049515000003,1,1996,"{""type"":""Point"",""coordinates"":[82.98859062689895,25.40911218509398]}"
1345,25.127342131802095,83,25.446967942152423,82.74192257230133,22.515529190000052,3,1996,"{""type"":""Point"",""coordinates"":[82.74192257230133,25.446967942152423]}"
1346,25.152285946014217,84,25.510265252277026,82.76371404224993,21.534557450000023,3,1996,"{""type"":""Point"",""coordinates"":[82.76371404224993,25.510265252277026]}"
1347,25.18187356016938,74,25.48904098191012,83.0435698391674,22.460840870000027,1,1996,"{""type"":""Point"",""coordinates"":[83.0435698391674,25.48904098191012]}"
1348,25.190340000309334,71,25.525230934188247,83.10224932198844,21.167120300000022,3,1996,"{""type"":""Point"",""coordinates"":[83.10224932198844,25.525230934188247]}"
1349,25.435389631088242,82,25.243268059460263,82.82385427025913,18.12166448000005,1,1996,"{""type"":""Point"",""coordinates"":[82.82385427025913,25.243268059460263]}"
1350,25.14617083649648,84,25.380005772566694,82.805913318878,25.596874220000018,1,1996,"{""type"":""Point"",""coordinates"":[82.805913318878,25.380005772566694]}"
1351,25.407715455146615,81,25.230860803155945,82.96516039487723,22.86929426000006,1,1996,"{""type"":""Point"",""coordinates"":[82.96516039487723,25.230860803155945]}"
1352,25.22233446199607,88,25.29867795897376,82.79942759647916,18.070394179999994,2,1996,"{""type"":""Point"",""coordinates"":[82.79942759647916,25.29867795897376]}"
1353,25.14617083649648,84,25.425676689600788,82.77682179789855,21.592663790000017,2,1996,"{""type"":""Point"",""coordinates"":[82.77682179789855,25.425676689600788]}"
1354,25.19965547012947,82,25.404013794273048,82.95969724022245,22.048969460000023,2,1996,"{""type"":""Point"",""coordinates"":[82.95969724022245,25.404013794273048]}"
1355,25.14617083649648,88,25.413182016795254,82.83648752180652,21.17566535000003,2,1996,"{""type"":""Point"",""coordinates"":[82.83648752180652,25.413182016795254]}"
1356,25.160620394144757,85,25.554943613565616,82.88792314258306,20.970584150000036,1,1996,"{""type"":""Point"",""coordinates"":[82.88792314258306,25.554943613565616]}"
1357,25.407715455146615,63,25.21036455514726,82.97160585143462,25.034609929999988,0,1996,"{""type"":""Point"",""coordinates"":[82.97160585143462,25.21036455514726]}"
1358,25.435389631088242,89,25.20623805460686,82.84451232405088,25.466989460000036,2,1996,"{""type"":""Point"",""coordinates"":[82.84451232405088,25.20623805460686]}"
1359,25.18187356016938,80,25.50822083154051,82.97042335849534,20.958621080000057,1,1996,"{""type"":""Point"",""coordinates"":[82.97042335849534,25.50822083154051]}"
1360,25.20732103983562,86,25.331404075864917,82.70317202458904,25.20038390000002,1,1996,"{""type"":""Point"",""coordinates"":[82.70317202458904,25.331404075864917]}"
1361,25.20732103983562,84,25.339848445831745,82.74214930504814,28.22874962000003,1,1996,"{""type"":""Point"",""coordinates"":[82.74214930504814,25.339848445831745]}"
1362,25.211508664692815,67,25.523982971861848,83.16970004412288,22.611233749999997,3,1996,"{""type"":""Point"",""coordinates"":[83.16970004412288,25.523982971861848]}"
1363,25.18187356016938,82,25.52872333639019,82.9946914829004,21.76185578000002,1,1996,"{""type"":""Point"",""coordinates"":[82.9946914829004,25.52872333639019]}"
1364,25.435389631088242,84,25.21983249342358,82.81431650823298,26.369346740000026,1,1996,"{""type"":""Point"",""coordinates"":[82.81431650823298,25.21983249342358]}"
1365,25.211508664692815,71,25.50375265595103,83.15328797294208,25.531931840000027,3,1996,"{""type"":""Point"",""coordinates"":[83.15328797294208,25.50375265595103]}"
1366,25.152285946014217,82,25.524393333705877,82.82370660164753,21.10217792000003,2,1996,"{""type"":""Point"",""coordinates"":[82.82370660164753,25.524393333705877]}"
1367,25.20732103983562,85,25.280696646679825,82.70337648410516,24.981630620000033,2,1996,"{""type"":""Point"",""coordinates"":[82.70337648410516,25.280696646679825]}"
1368,25.190340000309334,77,25.462115333120877,83.11825932637738,23.812667780000027,1,1996,"{""type"":""Point"",""coordinates"":[83.11825932637738,25.462115333120877]}"
1369,25.18187356016938,77,25.548327731619654,83.0223626245259,20.939821970000025,2,1996,"{""type"":""Point"",""coordinates"":[83.0223626245259,25.548327731619654]}"
1370,25.18187356016938,80,25.517249777148677,83.01278520189013,20.827027310000005,1,1996,"{""type"":""Point"",""coordinates"":[83.01278520189013,25.517249777148677]}"
1371,25.411672539906988,79,25.240197012964053,82.94215629393582,24.646664660000056,1,1996,"{""type"":""Point"",""coordinates"":[82.94215629393582,25.240197012964053]}"
1372,25.162025930674645,81,25.476550871437553,82.93624880700065,21.74989271000004,1,1996,"{""type"":""Point"",""coordinates"":[82.93624880700065,25.476550871437553]}"
1373,25.144378019359067,82,25.534793002686207,82.7243338677378,25.466989460000036,1,1996,"{""type"":""Point"",""coordinates"":[82.7243338677378,25.534793002686207]}"
1374,25.190340000309334,80,25.499228886011192,83.13503007570517,21.95668292000005,1,1996,"{""type"":""Point"",""coordinates"":[83.13503007570517,25.499228886011192]}"
1375,25.211508664692815,69,25.496281358747297,83.15632309154563,24.651791689999982,3,1996,"{""type"":""Point"",""coordinates"":[83.15632309154563,25.496281358747297]}"
1376,25.22233446199607,80,25.32780145272413,82.84056245585114,25.326850640000032,1,1996,"{""type"":""Point"",""coordinates"":[82.84056245585114,25.32780145272413]}"
1377,25.24328663272945,81,25.255267426503963,82.86035308153518,25.624218380000002,1,1996,"{""type"":""Point"",""coordinates"":[82.86035308153518,25.255267426503963]}"
1378,25.14617083649648,88,25.44320008013436,82.82491674979957,21.592663790000017,2,1996,"{""type"":""Point"",""coordinates"":[82.82491674979957,25.44320008013436]}"
1379,25.20732103983562,83,25.27586375440027,82.746142880399,24.359550979999995,3,1996,"{""type"":""Point"",""coordinates"":[82.746142880399,25.27586375440027]}"
1380,25.1715757309031,77,25.371218724100423,82.85786752502463,26.171101580000027,3,1996,"{""type"":""Point"",""coordinates"":[82.85786752502463,25.371218724100423]}"
1381,25.1715757309031,84,25.380811149772175,82.85064522665103,24.581722280000008,2,1996,"{""type"":""Point"",""coordinates"":[82.85064522665103,25.380811149772175]}"
1382,25.22233446199607,83,25.321181783744038,82.7880349489343,17.561109200000033,1,1996,"{""type"":""Point"",""coordinates"":[82.7880349489343,25.321181783744038]}"
1383,25.14617083649648,84,25.43528128994754,82.81802326344881,20.974002170000006,1,1996,"{""type"":""Point"",""coordinates"":[82.81802326344881,25.43528128994754]}"
1384,25.14617083649648,83,25.368230264753745,82.84362143472435,20.886842660000013,2,1996,"{""type"":""Point"",""coordinates"":[82.84362143472435,25.368230264753745]}"
1385,25.435389631088242,76,25.18420548787786,82.83567092499126,31.76981834000003,3,1996,"{""type"":""Point"",""coordinates"":[82.83567092499126,25.18420548787786]}"
1386,25.162025930674645,81,25.472981157227668,82.87293498363627,22.03529738000003,1,1996,"{""type"":""Point"",""coordinates"":[82.87293498363627,25.472981157227668]}"
1387,25.152285946014217,83,25.492477597984642,82.75033384369691,21.98744510000006,1,1996,"{""type"":""Point"",""coordinates"":[82.75033384369691,25.492477597984642]}"
1388,25.19965547012947,84,25.434579774235427,82.99036150986997,22.119038870000054,1,1996,"{""type"":""Point"",""coordinates"":[82.99036150986997,25.434579774235427]}"
1389,25.190340000309334,80,25.501856639339135,83.13307382651651,23.120518730000015,2,1996,"{""type"":""Point"",""coordinates"":[83.13307382651651,25.501856639339135]}"
1390,25.22233446199607,85,25.253376219472745,82.78310167637777,26.598354080000036,1,1996,"{""type"":""Point"",""coordinates"":[82.78310167637777,25.253376219472745]}"
1391,25.26518459755522,74,25.343636051577715,83.134717947918,18.603605300000027,3,1996,"{""type"":""Point"",""coordinates"":[83.134717947918,25.343636051577715]}"
1392,25.21100054004961,81,25.43258196009929,83.11227766952996,18.16780775000001,1,1996,"{""type"":""Point"",""coordinates"":[83.11227766952996,25.43258196009929]}"
1393,25.14617083649648,82,25.353880871705538,82.77494726331537,25.648144520000017,1,1996,"{""type"":""Point"",""coordinates"":[82.77494726331537,25.353880871705538]}"
1394,25.152285946014217,82,25.46331672845995,82.75880557207755,23.728926290000004,3,1996,"{""type"":""Point"",""coordinates"":[82.75880557207755,25.46331672845995]}"
1395,25.19965547012947,78,25.372944564318875,82.97586352775069,25.675488680000058,2,1996,"{""type"":""Point"",""coordinates"":[82.97586352775069,25.372944564318875]}"
1396,25.162025930674645,83,25.462785605886957,82.86362657136362,22.30702997000003,1,1996,"{""type"":""Point"",""coordinates"":[82.86362657136362,25.462785605886957]}"
1397,25.190340000309334,81,25.526874237441657,83.06394196026717,17.94905447000002,2,1996,"{""type"":""Point"",""coordinates"":[83.06394196026717,25.526874237441657]}"
1398,25.22233446199607,82,25.331762587116252,82.81969037494304,24.291190580000034,1,1996,"{""type"":""Point"",""coordinates"":[82.81969037494304,25.331762587116252]}"
1399,25.18187356016938,78,25.46752204953322,83.0350968517399,22.38051740000003,1,1996,"{""type"":""Point"",""coordinates"":[83.0350968517399,25.46752204953322]}"
1400,25.407715455146615,76,25.216694913231375,82.99562665944899,26.653042400000004,2,1996,"{""type"":""Point"",""coordinates"":[82.99562665944899,25.216694913231375]}"
1401,25.411672539906988,77,25.215984973860817,82.93343023992264,30.291524690000017,3,1996,"{""type"":""Point"",""coordinates"":[82.93343023992264,25.215984973860817]}"
1402,25.19965547012947,82,25.364119800097523,82.95630799671018,25.682324719999997,3,1996,"{""type"":""Point"",""coordinates"":[82.95630799671018,25.364119800097523]}"
1403,25.18187356016938,80,25.503927379817807,82.95791525145283,21.684950329999992,1,1996,"{""type"":""Point"",""coordinates"":[82.95791525145283,25.503927379817807]}"
1404,25.190340000309334,78,25.50112974694437,83.12096202617525,22.33779215000004,1,1996,"{""type"":""Point"",""coordinates"":[83.12096202617525,25.50112974694437]}"
1405,25.435389631088242,85,25.221382019853618,82.84786328792525,27.681866420000006,1,1996,"{""type"":""Point"",""coordinates"":[82.84786328792525,25.221382019853618]}"
1406,25.162025930674645,79,25.4888349396413,82.86301111494859,22.636868900000024,1,1996,"{""type"":""Point"",""coordinates"":[82.86301111494859,25.4888349396413]}"
1407,25.14617083649648,83,25.38076399710146,82.766630308469,28.676510240000027,3,1996,"{""type"":""Point"",""coordinates"":[82.766630308469,25.38076399710146]}"
1408,25.411672539906988,84,25.19203020876238,82.85671755519549,25.108097359999988,1,1996,"{""type"":""Point"",""coordinates"":[82.85671755519549,25.19203020876238]}"
1409,25.258976513936602,79,25.338915290013105,82.97053244660816,23.84001194000001,1,1996,"{""type"":""Point"",""coordinates"":[82.97053244660816,25.338915290013105]}"
1410,25.14421927221315,83,25.550472312867697,82.84548924187355,22.77188068999999,1,1996,"{""type"":""Point"",""coordinates"":[82.84548924187355,25.550472312867697]}"
1411,25.14617083649648,85,25.363432475020343,82.83137148522128,25.14911360000002,2,1996,"{""type"":""Point"",""coordinates"":[82.83137148522128,25.363432475020343]}"
1412,25.24328663272945,83,25.30802021685154,82.93045703212296,24.687680900000032,2,1996,"{""type"":""Point"",""coordinates"":[82.93045703212296,25.30802021685154]}"
1413,25.14617083649648,86,25.35620704446987,82.81897399859591,26.239461979999987,1,1996,"{""type"":""Point"",""coordinates"":[82.81897399859591,25.35620704446987]}"
1414,25.1715757309031,84,25.410156473038253,82.88648070113267,20.18956658000002,3,1996,"{""type"":""Point"",""coordinates"":[82.88648070113267,25.410156473038253]}"
1415,25.127342131802095,82,25.378002696558234,82.71250825067834,26.533411699999988,1,1996,"{""type"":""Point"",""coordinates"":[82.71250825067834,25.378002696558234]}"
1416,25.14421927221315,82,25.568053346406643,82.83871194303966,22.84195010000002,1,1996,"{""type"":""Point"",""coordinates"":[82.83871194303966,25.568053346406643]}"
1417,25.24328663272945,80,25.280076863674157,82.93775831672667,24.33220682000001,1,1996,"{""type"":""Point"",""coordinates"":[82.93775831672667,25.280076863674157]}"
1418,25.19965547012947,81,25.439451472739755,83.02488591962599,19.591413080000052,2,1996,"{""type"":""Point"",""coordinates"":[83.02488591962599,25.439451472739755]}"
1419,25.22233446199607,82,25.3065605088141,82.81072294071514,19.444438220000052,3,1996,"{""type"":""Point"",""coordinates"":[82.81072294071514,25.3065605088141]}"
1420,25.14617083649648,84,25.40708969430982,82.75032012794509,27.12131113999999,3,1996,"{""type"":""Point"",""coordinates"":[82.75032012794509,25.40708969430982]}"
1421,25.20732103983562,85,25.343043627294882,82.7205029153399,24.438165440000034,1,1996,"{""type"":""Point"",""coordinates"":[82.7205029153399,25.343043627294882]}"
1422,25.22233446199607,80,25.344464038999654,82.84435601558265,25.72334096000003,1,1996,"{""type"":""Point"",""coordinates"":[82.84435601558265,25.344464038999654]}"
1423,25.18187356016938,79,25.539919478693637,82.97396848070355,22.500148100000047,2,1996,"{""type"":""Point"",""coordinates"":[82.97396848070355,25.539919478693637]}"
1424,25.24328663272945,83,25.287267266635524,82.8751870486597,25.791701360000047,2,1996,"{""type"":""Point"",""coordinates"":[82.8751870486597,25.287267266635524]}"
1425,25.21100054004961,74,25.419468980667872,83.09315880329362,22.61294276000001,1,1996,"{""type"":""Point"",""coordinates"":[83.09315880329362,25.419468980667872]}"
1426,25.14617083649648,85,25.39650243141844,82.75260915069464,25.350776780000047,1,1996,"{""type"":""Point"",""coordinates"":[82.75260915069464,25.39650243141844]}"
1427,25.21100054004961,78,25.35441916635278,83.09640375933618,29.82496495999999,3,1996,"{""type"":""Point"",""coordinates"":[83.09640375933618,25.35441916635278]}"
1428,25.258976513936602,80,25.319336891897617,83.03876233183377,24.195486020000033,1,1996,"{""type"":""Point"",""coordinates"":[83.03876233183377,25.319336891897617]}"
1429,25.162025930674645,81,25.465464489599434,82.85373554886608,22.66079504000004,1,1996,"{""type"":""Point"",""coordinates"":[82.85373554886608,25.465464489599434]}"
1430,25.24328663272945,75,25.34065664224744,82.88573818037514,18.935153239999977,3,1996,"{""type"":""Point"",""coordinates"":[82.88573818037514,25.34065664224744]}"
1431,25.258976513936602,65,25.26145754484253,83.02787374892007,26.42403506000005,0,1996,"{""type"":""Point"",""coordinates"":[83.02787374892007,25.26145754484253]}"
1432,25.411672539906988,77,25.221055165720916,82.90060403129151,29.99928398000003,2,1996,"{""type"":""Point"",""coordinates"":[82.90060403129151,25.221055165720916]}"
1433,25.26518459755522,75,25.33964785469827,83.06011655690592,25.948930280000013,1,1996,"{""type"":""Point"",""coordinates"":[83.06011655690592,25.33964785469827]}"
1434,25.24328663272945,84,25.263784728015928,82.86622642827595,25.029482900000005,2,1996,"{""type"":""Point"",""coordinates"":[82.86622642827595,25.263784728015928]}"
1435,25.152285946014217,81,25.497317278139906,82.7918648998037,22.503566120000016,3,1996,"{""type"":""Point"",""coordinates"":[82.7918648998037,25.497317278139906]}"
1436,25.24328663272945,85,25.261429973527683,82.8633057467429,25.925004140000055,1,1996,"{""type"":""Point"",""coordinates"":[82.8633057467429,25.261429973527683]}"
1437,25.19965547012947,78,25.39995461660392,83.02142761592174,20.79455612000004,1,1996,"{""type"":""Point"",""coordinates"":[83.02142761592174,25.39995461660392]}"
1438,25.21100054004961,78,25.366681713572643,83.09700488166635,19.717879820000007,1,1996,"{""type"":""Point"",""coordinates"":[83.09700488166635,25.366681713572643]}"
1439,25.1715757309031,83,25.418949076453924,82.92145972415385,23.37687023000001,1,1996,"{""type"":""Point"",""coordinates"":[82.92145972415385,25.418949076453924]}"
1440,25.24328663272945,79,25.32209014116811,82.9056525436739,27.473367199999984,3,1996,"{""type"":""Point"",""coordinates"":[82.9056525436739,25.32209014116811]}"
1441,25.26518459755522,62,25.33033451729561,83.1303439447912,19.25644712000002,0,1996,"{""type"":""Point"",""coordinates"":[83.1303439447912,25.33033451729561]}"
1442,25.152285946014217,85,25.512209398618445,82.80104148292128,22.515529190000052,2,1996,"{""type"":""Point"",""coordinates"":[82.80104148292128,25.512209398618445]}"
1443,25.127342131802095,85,25.412857817232197,82.74685760651175,27.29563016000003,1,1996,"{""type"":""Point"",""coordinates"":[82.74685760651175,25.412857817232197]}"
1444,25.21100054004961,82,25.366308695302667,83.10165670469588,18.203696960000002,3,1996,"{""type"":""Point"",""coordinates"":[83.10165670469588,25.366308695302667]}"
1445,25.20732103983562,84,25.276412018710307,82.72101754998565,20.052845779999984,3,1996,"{""type"":""Point"",""coordinates"":[82.72101754998565,25.276412018710307]}"
1446,25.24328663272945,80,25.32101203506206,82.90225143975012,25.091007260000026,1,1996,"{""type"":""Point"",""coordinates"":[82.90225143975012,25.32101203506206]}"
1447,25.19965547012947,83,25.376723022919826,83.03125991485513,18.900973040000054,2,1996,"{""type"":""Point"",""coordinates"":[83.03125991485513,25.376723022919826]}"
1448,25.144378019359067,84,25.459502886527197,82.74902788886872,21.712294489999977,3,1996,"{""type"":""Point"",""coordinates"":[82.74902788886872,25.459502886527197]}"
1449,25.18187356016938,83,25.525753506551627,82.97747046152183,22.700102270000002,2,1996,"{""type"":""Point"",""coordinates"":[82.97747046152183,25.525753506551627]}"
1450,25.18187356016938,73,25.47925565900554,82.95562950021171,21.975482030000023,1,1996,"{""type"":""Point"",""coordinates"":[82.95562950021171,25.47925565900554]}"
1451,25.258976513936602,77,25.342757718500142,82.98956429878425,26.232625940000048,3,1996,"{""type"":""Point"",""coordinates"":[82.98956429878425,25.342757718500142]}"
1452,25.1715757309031,83,25.383859320577763,82.85602869142042,24.622738519999984,1,1996,"{""type"":""Point"",""coordinates"":[82.85602869142042,25.383859320577763]}"
1453,25.22233446199607,80,25.30808933204131,82.8337155657363,18.44637638000006,3,1996,"{""type"":""Point"",""coordinates"":[82.8337155657363,25.30808933204131]}"
1454,25.1715757309031,82,25.41733773054338,82.9205748517674,21.320931200000018,3,1996,"{""type"":""Point"",""coordinates"":[82.9205748517674,25.41733773054338]}"
1455,25.152285946014217,82,25.53385882657987,82.80187208708406,25.66181660000001,3,1996,"{""type"":""Point"",""coordinates"":[82.80187208708406,25.53385882657987]}"
1456,25.19965547012947,84,25.44174569055431,82.95065028303718,20.685179479999988,2,1996,"{""type"":""Point"",""coordinates"":[82.95065028303718,25.44174569055431]}"
1457,25.152285946014217,83,25.54925361416505,82.83608734403778,22.78555276999998,1,1996,"{""type"":""Point"",""coordinates"":[82.83608734403778,25.54925361416505]}"
1458,25.21100054004961,80,25.379697011502977,83.10570492967642,24.092945419999978,1,1996,"{""type"":""Point"",""coordinates"":[83.10570492967642,25.379697011502977]}"
1459,25.258976513936602,81,25.3187169004332,83.00671741532689,26.581263980000017,3,1996,"{""type"":""Point"",""coordinates"":[83.00671741532689,25.3187169004332]}"
1460,25.162025930674645,83,25.461462680481706,82.89887462207938,21.712294489999977,2,1996,"{""type"":""Point"",""coordinates"":[82.89887462207938,25.461462680481706]}"
1461,25.21100054004961,72,25.424372449557662,83.14875218064171,22.033588370000018,2,1996,"{""type"":""Point"",""coordinates"":[83.14875218064171,25.424372449557662]}"
1462,25.26518459755522,57,25.328642485746567,83.1413395197752,23.28287468000002,0,1996,"{""type"":""Point"",""coordinates"":[83.1413395197752,25.328642485746567]}"
1463,25.24328663272945,81,25.286435298268295,82.8677491318292,22.636868900000024,1,1996,"{""type"":""Point"",""coordinates"":[82.8677491318292,25.286435298268295]}"
1464,25.14617083649648,78,25.380168808739594,82.75674147718271,24.98846666000003,2,1996,"{""type"":""Point"",""coordinates"":[82.75674147718271,25.380168808739594]}"
1465,25.144378019359067,86,25.45574792654196,82.74029599927603,22.079731639999977,2,1996,"{""type"":""Point"",""coordinates"":[82.74029599927603,25.45574792654196]}"
1466,25.24328663272945,83,25.301397204513293,82.8720900978898,18.425868260000016,1,1996,"{""type"":""Point"",""coordinates"":[82.8720900978898,25.301397204513293]}"
1467,25.18187356016938,80,25.51335265219726,82.99311956295323,21.801163009999982,2,1996,"{""type"":""Point"",""coordinates"":[82.99311956295323,25.51335265219726]}"
1468,25.22233446199607,83,25.29744079539907,82.7591524655371,18.651457580000056,1,1996,"{""type"":""Point"",""coordinates"":[82.7591524655371,25.29744079539907]}"
1469,25.258976513936602,84,25.25054245169931,82.97997929816074,25.70625086000001,1,1996,"{""type"":""Point"",""coordinates"":[82.97997929816074,25.25054245169931]}"
1470,25.22233446199607,85,25.269868045620097,82.78305061114332,18.30281954000003,3,1996,"{""type"":""Point"",""coordinates"":[82.78305061114332,25.269868045620097]}"
1471,25.24328663272945,79,25.26044137440028,82.92211528882244,26.27706020000005,3,1996,"{""type"":""Point"",""coordinates"":[82.92211528882244,25.26044137440028]}"
1472,25.22233446199607,83,25.34486277126064,82.81855506282092,25.96602038000003,1,1996,"{""type"":""Point"",""coordinates"":[82.81855506282092,25.34486277126064]}"
1473,25.21100054004961,78,25.38561158374182,83.12127582733339,22.758208609999997,1,1996,"{""type"":""Point"",""coordinates"":[83.12127582733339,25.38561158374182]}"
1474,25.127342131802095,85,25.41192515183402,82.74744759699244,29.1652871,2,1996,"{""type"":""Point"",""coordinates"":[82.74744759699244,25.41192515183402]}"
1475,25.14617083649648,84,25.368116379456364,82.83733309849616,25.14911360000002,3,1996,"{""type"":""Point"",""coordinates"":[82.83733309849616,25.368116379456364]}"
1476,25.162025930674645,82,25.533953722011557,82.87907799610538,21.29187803000002,2,1996,"{""type"":""Point"",""coordinates"":[82.87907799610538,25.533953722011557]}"
1477,25.21100054004961,79,25.42599246682722,83.11064631547313,22.44887779999999,1,1996,"{""type"":""Point"",""coordinates"":[83.11064631547313,25.42599246682722]}"
1478,25.26518459755522,57,25.32966802044196,83.12197375463273,19.194922760000054,0,1996,"{""type"":""Point"",""coordinates"":[83.12197375463273,25.32966802044196]}"
1479,25.152285946014217,83,25.503191195609134,82.79043493182675,21.74134766000003,3,1996,"{""type"":""Point"",""coordinates"":[82.79043493182675,25.503191195609134]}"
1480,25.162025930674645,82,25.489461436802188,82.88714640329665,21.77040083000003,1,1996,"{""type"":""Point"",""coordinates"":[82.88714640329665,25.489461436802188]}"
1481,25.162025930674645,79,25.48150274878836,82.92410679969801,22.257468679999988,3,1996,"{""type"":""Point"",""coordinates"":[82.92410679969801,25.48150274878836]}"
1482,25.14617083649648,85,25.447169364296577,82.83782061683448,21.32264021000003,1,1996,"{""type"":""Point"",""coordinates"":[82.83782061683448,25.447169364296577]}"
1483,25.18187356016938,79,25.523675471597652,83.04665349264509,20.515987490000043,1,1996,"{""type"":""Point"",""coordinates"":[83.04665349264509,25.523675471597652]}"
1484,25.162025930674645,79,25.472120740872924,82.91363872927965,21.96522797,1,1996,"{""type"":""Point"",""coordinates"":[82.91363872927965,25.472120740872924]}"
1485,25.407715455146615,78,25.238983747942445,83.01970774807297,27.025606580000044,3,1996,"{""type"":""Point"",""coordinates"":[83.01970774807297,25.238983747942445]}"
1486,25.227776456859203,75,25.418321104032824,83.16891185220928,22.308738980000044,1,1996,"{""type"":""Point"",""coordinates"":[83.16891185220928,25.418321104032824]}"
1487,25.211508664692815,70,25.50614183812704,83.163078875307,21.216681590000007,3,1996,"{""type"":""Point"",""coordinates"":[83.163078875307,25.50614183812704]}"
1488,25.20732103983562,85,25.30541474865493,82.72749555535354,20.671507399999996,3,1996,"{""type"":""Point"",""coordinates"":[82.72749555535354,25.30541474865493]}"
1489,25.20732103983562,82,25.26297625249139,82.7340763897358,19.27353721999998,3,1996,"{""type"":""Point"",""coordinates"":[82.7340763897358,25.26297625249139]}"
1490,25.20732103983562,84,25.349406609496103,82.73564829713646,22.831696039999997,1,1996,"{""type"":""Point"",""coordinates"":[82.73564829713646,25.349406609496103]}"
1491,25.179118895857357,79,25.55226243700217,83.01212513695887,21.601208840000027,2,1996,"{""type"":""Point"",""coordinates"":[83.01212513695887,25.55226243700217]}"
1492,25.190340000309334,67,25.47902324908994,83.08410410219395,24.653500699999995,3,1996,"{""type"":""Point"",""coordinates"":[83.08410410219395,25.47902324908994]}"
1493,25.152285946014217,80,25.51636051808417,82.84267735186847,22.553127410000002,1,1996,"{""type"":""Point"",""coordinates"":[82.84267735186847,25.51636051808417]}"
1494,25.407715455146615,75,25.215549687044952,82.9568038856663,26.76754606999998,3,1996,"{""type"":""Point"",""coordinates"":[82.9568038856663,25.215549687044952]}"
1495,25.144378019359067,88,25.480812215723812,82.73854305330147,21.158575250000013,2,1996,"{""type"":""Point"",""coordinates"":[82.73854305330147,25.480812215723812]}"
1496,25.411672539906988,82,25.237997045517115,82.87747366991424,27.729718700000035,3,1996,"{""type"":""Point"",""coordinates"":[82.87747366991424,25.237997045517115]}"
1497,25.24328663272945,82,25.311286651604334,82.92980795007384,25.00213874000002,1,1996,"{""type"":""Point"",""coordinates"":[82.92980795007384,25.311286651604334]}"
1498,25.227776456859203,76,25.411198107231762,83.16175294598703,21.833634200000006,3,1996,"{""type"":""Point"",""coordinates"":[83.16175294598703,25.411198107231762]}"
1499,25.22233446199607,84,25.272258222370525,82.79019598525352,18.92489918000001,3,1996,"{""type"":""Point"",""coordinates"":[82.79019598525352,25.272258222370525]}"
1500,25.162025930674645,81,25.45580858237583,82.90272018820886,22.040424410000014,1,1996,"{""type"":""Point"",""coordinates"":[82.90272018820886,25.45580858237583]}"
1501,25.152285946014217,86,25.475322302698434,82.7626181955427,22.320702050000023,1,1996,"{""type"":""Point"",""coordinates"":[82.7626181955427,25.475322302698434]}"
1502,25.14617083649648,83,25.44589629406935,82.77495632462947,23.20084220000001,1,1996,"{""type"":""Point"",""coordinates"":[82.77495632462947,25.44589629406935]}"
1503,25.19965547012947,81,25.362958493004562,82.97988534080903,25.31659658000001,2,1996,"{""type"":""Point"",""coordinates"":[82.97988534080903,25.362958493004562]}"
1504,25.14617083649648,82,25.409966527894188,82.81754859353372,24.183522949999997,3,1996,"{""type"":""Point"",""coordinates"":[82.81754859353372,25.409966527894188]}"
1505,25.127342131802095,82,25.428322516583183,82.74014065426647,23.551189249999993,3,1996,"{""type"":""Point"",""coordinates"":[82.74014065426647,25.428322516583183]}"
1506,25.258976513936602,64,25.29390861968766,83.01216067394256,23.532390140000018,2,1996,"{""type"":""Point"",""coordinates"":[83.01216067394256,25.29390861968766]}"
1507,25.435389631088242,83,25.203268615334544,82.81006081735141,24.605648420000023,1,1996,"{""type"":""Point"",""coordinates"":[82.81006081735141,25.203268615334544]}"
1508,25.258976513936602,85,25.261664509127407,83.04581281111638,18.261803299999997,1,1996,"{""type"":""Point"",""coordinates"":[83.04581281111638,25.261664509127407]}"
1509,25.190340000309334,70,25.513059082168066,83.10207381474204,23.527263110000035,1,1996,"{""type"":""Point"",""coordinates"":[83.10207381474204,25.513059082168066]}"
1510,25.162025930674645,84,25.45194955755707,82.89690176098753,21.708876470000007,1,1996,"{""type"":""Point"",""coordinates"":[82.89690176098753,25.45194955755707]}"
1511,25.190340000309334,70,25.49280269829288,83.07188719651711,18.897555020000027,3,1996,"{""type"":""Point"",""coordinates"":[83.07188719651711,25.49280269829288]}"
